SBI,SCHEME,ORD_SURVEY,NG_NUMBER,AGREEMENT_REF,OPTION_CODE,OPTION_START_DATE,OPTION_END_DATE,OPTION_QUANTITY,UNIT_OF_MEASURE
200241697,CS,NT8311,1181,1461829,SP6,1/1/22 0:00,12/31/26 0:00,5.8404,Hectares
106549611,CS,NZ0735,1605,1460858,UP3,1/1/23 0:00,12/31/32 0:00,33.5113,Hectares
111491680,CS,NY1425,711,1483091,BN13,7/1/23 0:00,6/30/26 0:00,488,Metres
106317109,CS,NY7551,1823,1639009,UP6,1/1/24 0:00,12/31/28 0:00,89.2317,Hectares
106492408,CS,NY8612,8252,1638651,UP2,1/1/24 0:00,12/31/28 0:00,11.6636,Hectares
107252284,CS,NY7702,5565,1643093,GS1,1/1/24 0:00,12/31/28 0:00,0.1101,Hectares
106626626,SFI23,SD9723,4411,1658241,MOR1,12/1/23 0:00,11/30/26 0:00,0.8112,Hectares
107070945,SFI23,SE1802,5221,1665833,MOR1,2/1/24 0:00,1/31/27 0:00,75.6802,Hectares
106399687,CS,SD8214,8729,1639985,SP6,1/1/24 0:00,12/31/28 0:00,3.8677,Hectares
106588276,CS,SD9261,8004,1650210,SP6,1/1/24 0:00,12/31/28 0:00,22.601,Hectares
106588276,CS,SD9261,6649,1650210,FG2,1/1/24 0:00,12/31/26 0:00,457,Metres
106481018,CS,NU1001,5365,1635292,SP8,1/1/24 0:00,12/31/28 0:00,6.17,Hectares
106770508,SFI23,SE1205,437,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,0.6047,Hectares
106242245,SFI23,SD8329,8464,1690184,MOR1,4/1/24 0:00,3/31/27 0:00,8.9311,Hectares
106502024,SFI23,NY1323,8912,1672536,MOR1,5/1/24 0:00,4/30/27 0:00,27.1402,Hectares
106573166,SFI23,SE0903,7574,1705695,MOR1,4/1/24 0:00,3/31/27 0:00,1.3365,Hectares
106481018,SFI23,NU0902,8818,1728427,MOR1,4/1/24 0:00,3/31/27 0:00,78.0398,Hectares
106292097,SFI23,NT9413,7692,1741145,MOR1,5/1/24 0:00,4/30/27 0:00,0.0945,Hectares
106801435,SFI23,SE0034,8895,1799420,MOR1,7/1/24 0:00,6/30/27 0:00,1.8613,Hectares
106801435,SFI23,SE0034,8077,1799420,MOR1,7/1/24 0:00,6/30/27 0:00,1.2103,Hectares
106770508,SFI Expanded Offer,SE1603,373,1956820,UPL7,2/1/25 0:00,1/31/28 0:00,171.5771,Hectares
106770508,SFI Expanded Offer,SE1205,1648,1956820,BND1,2/1/25 0:00,1/31/28 0:00,105,Metres
106311352,SFI Expanded Offer,NT8603,3940,1952863,CMOR1,12/1/24 0:00,11/30/27 0:00,35.335,Hectares
106798759,SFI Expanded Offer,SE1006,3785,1939789,BND1,4/1/25 0:00,3/31/28 0:00,328,Metres
106798759,SFI Expanded Offer,SE1006,3493,1939789,CMOR1,4/1/25 0:00,3/31/28 0:00,0.3579,Hectares
107646713,SFI Expanded Offer,SE0317,9761,1948084,UPL9,2/1/25 0:00,1/31/28 0:00,1.0034,Hectares
107646713,SFI Expanded Offer,SE0416,3293,1948084,CMOR1,2/1/25 0:00,1/31/28 0:00,0.3584,Hectares
107646713,SFI Expanded Offer,SE0417,3902,1948084,CHRW2,2/1/25 0:00,1/31/28 0:00,157,Metres
107646713,SFI Expanded Offer,SE0417,3106,1948084,UPL1,2/1/25 0:00,1/31/28 0:00,0.9905,Hectares
107198210,SFI Expanded Offer,NY7502,8173,1982485,UPL10,3/1/25 0:00,2/29/28 0:00,30.7482,Hectares
106795119,SFI Expanded Offer,SE0644,4823,1981235,UPL3,3/1/25 0:00,2/29/28 0:00,2.4337,Hectares
106505403,SFI Expanded Offer,SD7347,7805,1952260,BND1,6/1/25 0:00,5/31/28 0:00,75,Metres
106498687,SFI Expanded Offer,SD7422,6394,1956567,UPL7,4/1/25 0:00,3/31/28 0:00,4.8852,Hectares
106549611,SFI Expanded Offer,NZ0634,1478,1960812,CMOR1,2/1/25 0:00,1/31/28 0:00,12.9645,Hectares
106452558,SFI Expanded Offer,SD6449,7755,1988969,BND1,6/1/25 0:00,5/31/28 0:00,670,Metres
200540702,SFI Expanded Offer,SD7869,5364,1994763,UPL1,4/1/25 0:00,3/31/28 0:00,0.8001,Hectares
107608524,CS,SD6461,5617,2002570,UP3,1/1/25 0:00,12/31/34 0:00,2.6844,Hectares
106499542,SFI Expanded Offer,NY7447,8027,2190416,CMOR1,10/1/25 0:00,9/30/28 0:00,0.5076,Hectares
106323049,SFI Expanded Offer,SD7158,1905,2008144,BND1,5/1/25 0:00,4/30/28 0:00,462,Metres
106540963,CS,NZ7205,4335,1067576,UP1,1/1/21 0:00,12/31/25 0:00,3.9161,Hectares
122664706,CS,SD9783,3010,1091209,WD7,1/1/21 0:00,12/31/25 0:00,10.5562,Hectares
106468590,CS,NY7501,7603,1265113,UP3,1/1/22 0:00,12/31/31 0:00,18.5726,Hectares
107243614,CS,NY7101,5295,1270788,UP2,1/1/22 0:00,12/31/26 0:00,4.25,Hectares
107089274,CS,NY7943,5075,1422600,UP6,1/1/23 0:00,12/31/27 0:00,65.7237,Hectares
121428499,CS,SD6252,2415,1455034,UP6,1/1/23 0:00,12/31/27 0:00,64.1389,Hectares
106452558,CS,SD6350,3668,1455897,UP3,1/1/23 0:00,12/31/32 0:00,57.9973,Hectares
106438183,CS,NY5136,6934,1551709,RP5,1/1/24 0:00,12/31/26 0:00,5,Units
113796535,CS,NT9032,577,1618593,FG5,1/1/24 0:00,12/31/26 0:00,500,Metres
106777015,CS,SD8360,7608,1614337,FG12,1/1/24 0:00,12/31/26 0:00,2,Units
106311944,CS,NY6944,3019,1629481,SP8,1/1/24 0:00,12/31/28 0:00,11,Hectares
106317109,CS,NY7451,5428,1639009,UP3,1/1/24 0:00,12/31/33 0:00,44.5474,Hectares
200778286,CS,SD9419,512,1643273,RP2,1/1/24 0:00,12/31/26 0:00,3,Units
113813488,CS,SE1556,195,1592044,UP2,1/1/24 0:00,12/31/28 0:00,9.278,Hectares
106912690,CS,SD8225,4545,1644743,UP1,1/1/24 0:00,12/31/28 0:00,0.3143,Hectares
106357723,SFI23,SO4697,4522,1665787,HRW1,12/1/23 0:00,11/30/26 0:00,100,Metres
106626626,SFI23,SD9723,6523,1658241,MOR1,12/1/23 0:00,11/30/26 0:00,0.2154,Hectares
106770508,SFI23,SE1502,7564,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,18.5501,Hectares
106760937,SFI23,SE0773,9116,1713559,MOR1,3/1/25 0:00,2/28/27 0:00,2.4257,Hectares
106325212,SFI23,SD6192,4128,1716343,MOR1,5/1/24 0:00,4/30/27 0:00,11.1428,Hectares
106388742,SFI Expanded Offer,SK0260,1318,1894745,BND1,10/1/24 0:00,9/30/27 0:00,175,Metres
200093609,SFI Expanded Offer,SK0159,7764,1912807,CHRW2,10/1/24 0:00,9/30/27 0:00,140,Metres
106770508,SFI Expanded Offer,SE1300,8646,1956820,BND1,2/1/25 0:00,1/31/28 0:00,323,Metres
106499622,SFI Expanded Offer,NY7351,5316,1925370,CMOR1,12/1/24 0:00,11/30/27 0:00,35.6182,Hectares
106798759,SFI Expanded Offer,SE1006,2962,1939789,SPM5,4/1/25 0:00,3/31/28 0:00,0.6205,Hectares
107646713,SFI Expanded Offer,SD9510,4177,1948084,UPL1,2/1/25 0:00,1/31/28 0:00,7.7956,Hectares
106550524,SFI Expanded Offer,SE1379,7077,1980345,BND1,2/1/25 0:00,1/31/28 0:00,2983,Metres
201032505,SFI Expanded Offer,SD9561,1510,2179166,UPL8,10/1/25 0:00,9/30/28 0:00,22.2838,Hectares
106323049,SFI Expanded Offer,SD7256,134,2008144,UPL1,5/1/25 0:00,4/30/28 0:00,49.3677,Hectares
111936983,CS,SD7116,8058,306959,UP3,1/1/17 0:00,12/31/26 0:00,10.3613,Hectares
106505403,CS,SD7247,8194,990435,SP3,1/1/23 0:00,12/31/27 0:00,14.29,Hectares
120371662,CS,SK1473,1763,1056374,GS6,1/1/21 0:00,12/31/25 0:00,0.907,Hectares
106461640,CS,NY8955,3810,1272935,SP6,1/1/22 0:00,12/31/26 0:00,6.5,Hectares
106247455,CS,NY7347,458,1425321,WD12,1/1/23 0:00,12/31/32 0:00,5.9717,Hectares
106511194,CS,SE0315,8145,1453691,UP2,1/1/24 0:00,12/31/27 0:00,0.9624,Hectares
106573166,CS,SE0903,8788,1462727,UP3,1/1/23 0:00,12/31/32 0:00,1.5734,Hectares
106283041,CS,SK1460,3686,1468846,GS6,1/1/23 0:00,12/31/27 0:00,2.4789,Hectares
106549611,CS,NZ0233,3494,1460858,UP3,1/1/23 0:00,12/31/32 0:00,0.0681,Hectares
106777015,CS,SD8360,7608,1614337,FG2,1/1/24 0:00,12/31/26 0:00,340,Metres
200725976,CS,NY3722,4482,1607407,FG5,1/1/24 0:00,12/31/26 0:00,750,Metres
200778286,CS,SD9319,8528,1643273,WN5B,1/1/24 0:00,12/31/26 0:00,1,Units
113813488,CS,SE1556,195,1592044,FG12,1/1/24 0:00,12/31/26 0:00,3,Units
106320912,CS,SD8828,4349,1637940,LV3,10/1/23 0:00,9/30/26 0:00,1,Units
106588276,CS,SD9261,8004,1650210,FG12,1/1/24 0:00,12/31/26 0:00,2,Units
106296729,SFI23,NY7685,6222,1662894,MOR1,11/1/23 0:00,10/31/26 0:00,34.8307,Hectares
200619751,SFI23,SD2292,8950,1675837,MOR1,12/1/23 0:00,11/30/26 0:00,1.48,Hectares
107362539,CS,SD8371,5919,1483138,BN13,8/1/23 0:00,7/31/26 0:00,838,Metres
106524963,SFI23,NY8642,1544,1674198,MOR1,3/1/24 0:00,2/28/27 0:00,141.9621,Hectares
106505403,SFI23,SD7347,3601,1668305,MOR1,1/1/24 0:00,12/31/26 0:00,6.2451,Hectares
106505403,SFI23,SD7346,4799,1668305,MOR1,1/1/24 0:00,12/31/26 0:00,0.418,Hectares
106770597,SFI23,SE9397,388,1692868,MOR1,5/1/24 0:00,4/30/27 0:00,1.9127,Hectares
106801435,SFI23,SE0134,435,1799420,MOR1,7/1/24 0:00,6/30/27 0:00,0.1743,Hectares
106388742,SFI Expanded Offer,SK0260,6435,1894745,UPL7,10/1/24 0:00,9/30/27 0:00,5.6159,Hectares
106770508,SFI Expanded Offer,SE1603,373,1956820,UPL3,2/1/25 0:00,1/31/28 0:00,171.5771,Hectares
106798759,SFI Expanded Offer,SE0905,6039,1939789,UPL8,4/1/25 0:00,3/31/28 0:00,1.6039,Hectares
106798759,SFI Expanded Offer,SE1006,3493,1939789,BND1,4/1/25 0:00,3/31/28 0:00,80,Metres
200608280,SFI Expanded Offer,NY8289,4356,1937956,UPL8,2/1/25 0:00,1/31/28 0:00,121.6856,Hectares
106311944,SFI Expanded Offer,NY6945,5019,1935072,CMOR1,2/1/25 0:00,1/31/28 0:00,5.6014,Hectares
200556266,SFI Expanded Offer,NY1222,8287,1993344,UPL8,3/1/25 0:00,2/29/28 0:00,11.6142,Hectares
106505403,SFI Expanded Offer,SD7347,2918,1952260,BND1,6/1/25 0:00,5/31/28 0:00,185,Metres
106550524,SFI Expanded Offer,SE1479,3569,1980345,BND1,2/1/25 0:00,1/31/28 0:00,112,Metres
200404934,SFI Expanded Offer,SD8644,2682,1983188,BND1,2/1/25 0:00,1/31/28 0:00,1048,Metres
200540702,SFI Expanded Offer,SD7869,3276,1994763,UPL1,4/1/25 0:00,3/31/28 0:00,0.7716,Hectares
111850140,SFI Expanded Offer,SD9327,4161,1982332,UPL7,3/1/25 0:00,2/29/28 0:00,0.8113,Hectares
106499542,SFI Expanded Offer,NY7547,1165,2190416,BND1,10/1/25 0:00,9/30/28 0:00,1160,Metres
200891887,SFI Expanded Offer,SD8926,3816,2017819,UPL3,5/1/25 0:00,4/30/28 0:00,3.8611,Hectares
200891887,SFI Expanded Offer,SD8926,2842,2017819,UPL3,5/1/25 0:00,4/30/28 0:00,1.5074,Hectares
106323049,SFI Expanded Offer,SD7056,6284,2008144,BND1,5/1/25 0:00,4/30/28 0:00,460,Metres
106697472,CS,SE1363,1657,2175214,BN12,10/1/25 0:00,9/30/28 0:00,150,Metres
106546798,CS,SD9641,9569,1453502,UP2,1/1/23 0:00,12/31/27 0:00,6.0845,Hectares
121428499,CS,SD6351,6001,1455034,UP6,1/1/23 0:00,12/31/27 0:00,1.7881,Hectares
200241697,CS,NT8313,760,1461829,UP3,1/1/22 0:00,12/31/31 0:00,251,Hectares
107658024,CS,NY7068,1361,1536120,GS16,1/1/24 0:00,12/31/26 0:00,10,Hectares
200725976,CS,NY3722,4482,1607407,UP6,1/1/24 0:00,12/31/28 0:00,17.027,Hectares
106311944,CS,NY6844,8166,1629481,FG12,1/1/24 0:00,12/31/26 0:00,1,Units
107168236,CS,SD6720,2852,1630675,UP3,1/1/24 0:00,12/31/33 0:00,22.1523,Hectares
108719804,CS,SD6045,6881,1561381,UP2,1/1/24 0:00,12/31/28 0:00,25,Hectares
200222718,CS,SD6619,9857,1638284,UP6,1/1/24 0:00,12/31/28 0:00,5.7795,Hectares
107252284,CS,NY7702,6540,1643093,WD9,1/1/24 0:00,12/31/28 0:00,8.1663,Hectares
106912690,CS,SD8225,3351,1644743,UP1,1/1/24 0:00,12/31/28 0:00,1.4188,Hectares
106542807,CS,SE0251,9911,1652546,UP2,1/1/24 0:00,12/31/28 0:00,5.9098,Hectares
107214733,CS,SD8645,30,1645581,BE3,1/1/24 0:00,12/31/28 0:00,111,Metres
106481018,CS,NU1002,4905,1635292,SP3,1/1/24 0:00,12/31/28 0:00,1,Hectares
107002145,CS,SD4899,5678,1680114,PA1,12/22/23 0:00,12/21/26 0:00,1,Units
106631996,SFI23,SE0809,7114,1702466,MOR1,3/1/24 0:00,2/28/27 0:00,18.9981,Hectares
106499713,SFI23,NY7257,4160,1692925,MOR1,5/1/24 0:00,4/30/27 0:00,8.8319,Hectares
200868230,CS,SD8725,9815,1663869,FG2,1/1/24 0:00,12/31/26 0:00,579,Metres
106459599,SFI23,SD6347,107,1704205,MOR1,4/1/24 0:00,3/31/27 0:00,2.8322,Hectares
107002145,SFI Expanded Offer,NY4800,166,1805518,BND1,10/1/24 0:00,9/30/27 0:00,142,Metres
117629893,SFI Expanded Offer,NY5236,7927,1961493,BND1,5/1/25 0:00,4/30/28 0:00,850,Metres
106770508,SFI Expanded Offer,SE1601,1831,1956820,BND1,2/1/25 0:00,1/31/28 0:00,870,Metres
106770508,SFI Expanded Offer,SE1302,6559,1956820,BND1,2/1/25 0:00,1/31/28 0:00,33,Metres
106311944,SFI Expanded Offer,NY6945,7640,1935072,BND1,2/1/25 0:00,1/31/28 0:00,340,Metres
106505403,SFI Expanded Offer,SD7446,1499,1952260,BND1,6/1/25 0:00,5/31/28 0:00,420,Metres
106497562,SFI Expanded Offer,SD6453,3568,1946827,BND1,3/1/25 0:00,2/29/28 0:00,547,Metres
106498687,SFI Expanded Offer,SD7623,1842,1978163,UPL7,4/1/25 0:00,3/31/28 0:00,4.9877,Hectares
106308119,SFI Expanded Offer,SK1981,9204,1959883,CMOR1,3/1/25 0:00,2/29/28 0:00,8.205,Hectares
113755809,SFI Expanded Offer,SD8274,7275,2001587,UPL7,4/1/25 0:00,3/31/28 0:00,66.0865,Hectares
107597042,CS,SD5856,5028,1958225,FG2,6/1/25 0:00,5/31/28 0:00,560,Metres
106247581,SFI Expanded Offer,SD1689,3200,2003232,CMOR1,5/1/25 0:00,4/30/28 0:00,3.8522,Hectares
106499542,SFI Expanded Offer,NY7447,7945,2190416,UPL7,10/1/25 0:00,9/30/28 0:00,11.5421,Hectares
200891887,SFI Expanded Offer,SD8926,3816,2017819,UPL10,5/1/25 0:00,4/30/28 0:00,3.8611,Hectares
107012352,CS,SD3589,2555,307074,UP3,1/1/17 0:00,12/31/26 0:00,0.0907,Hectares
107012352,CS,SD3589,4515,307074,UP3,1/1/17 0:00,12/31/26 0:00,2.3909,Hectares
106505403,CS,SD7347,3601,990435,UP3,1/1/21 0:00,12/31/30 0:00,6.2451,Hectares
108267136,CS,SS7244,9034,1262374,WD9,1/1/22 0:00,12/31/26 0:00,0.8792,Hectares
200498540,CS,SD7799,1466,1444557,WD9,1/1/23 0:00,12/31/27 0:00,5.9055,Hectares
106451432,CS,NY6048,6572,1450878,UP3,1/1/23 0:00,12/31/32 0:00,55,Hectares
106635319,CS,SD8558,2469,1461410,SP6,1/1/23 0:00,12/31/27 0:00,13.6145,Hectares
113796535,CS,NT9032,577,1618593,UP2,1/1/24 0:00,12/31/28 0:00,23.37,Hectares
106311944,CS,NY6842,4399,1629481,FG12,1/1/24 0:00,12/31/26 0:00,2,Units
106311944,CS,NY6843,3250,1629481,SP5,1/1/24 0:00,12/31/28 0:00,88.4598,Hectares
107168236,CS,SD6721,4135,1629923,FG2,1/1/24 0:00,12/31/26 0:00,935,Metres
120583203,CS,SD7694,6163,1647082,SP6,1/1/24 0:00,12/31/28 0:00,8.7291,Hectares
106323049,CS,SD7157,1390,1633345,WD9,1/1/24 0:00,12/31/28 0:00,0.5283,Hectares
106912690,CS,SD8225,4247,1644743,UP1,1/1/24 0:00,12/31/28 0:00,0.3403,Hectares
113438450,CS,NY8322,8524,1635734,UP2,1/1/24 0:00,12/31/28 0:00,7.4086,Hectares
113438450,CS,NY8621,1541,1635734,UP6,1/1/24 0:00,12/31/28 0:00,21.866,Hectares
106399687,CS,SD8314,3936,1639985,OT6,1/1/24 0:00,12/31/28 0:00,1.7467,Hectares
107002190,CS,SD5862,8087,1652005,UP2,1/1/24 0:00,12/31/28 0:00,4.4591,Hectares
106801435,CS,SE0034,7312,1644545,UP2,1/1/24 0:00,12/31/28 0:00,5.5125,Hectares
111996463,SFI23,SD5998,8174,1663565,MOR1,12/1/23 0:00,11/30/26 0:00,17.2055,Hectares
106428853,CS,SD7518,4227,1653130,UP1,1/1/24 0:00,12/31/28 0:00,0.4762,Hectares
107559616,SFI23,SD5752,846,1672513,MOR1,2/1/24 0:00,1/31/27 0:00,220.2272,Hectares
106505403,SFI23,SD7446,490,1668305,MOR1,1/1/24 0:00,12/31/26 0:00,2.5048,Hectares
106770508,SFI23,SE1603,373,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,171.5771,Hectares
106770508,SFI23,SE1205,846,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,0.4329,Hectares
106242245,SFI23,SD8428,638,1690184,MOR1,4/1/24 0:00,3/31/27 0:00,19.5901,Hectares
106242245,SFI23,SD8328,7143,1690184,MOR1,4/1/24 0:00,3/31/27 0:00,1.4795,Hectares
107179013,SFI23,SD6558,7999,1692644,MOR1,2/1/24 0:00,1/31/27 0:00,99.217,Hectares
106573166,SFI23,SE1104,8344,1705695,MOR1,4/1/24 0:00,3/31/27 0:00,1.8617,Hectares
106481018,SFI23,NU0901,3078,1728427,MOR1,4/1/24 0:00,3/31/27 0:00,0.2142,Hectares
106292097,SFI23,NT9116,4682,1741145,MOR1,5/1/24 0:00,4/30/27 0:00,0.0298,Hectares
106801435,SFI23,SE0133,3796,1799420,MOR1,7/1/24 0:00,6/30/27 0:00,2.9494,Hectares
106801435,SFI23,SE0034,1179,1799420,MOR1,7/1/24 0:00,6/30/27 0:00,0.7142,Hectares
106770508,SFI Expanded Offer,SE1205,1648,1956820,UPL10,2/1/25 0:00,1/31/28 0:00,0.5873,Hectares
106798759,SFI Expanded Offer,SE1006,5495,1939789,SPM5,4/1/25 0:00,3/31/28 0:00,0.0543,Hectares
106798759,SFI Expanded Offer,SE0905,9957,1939789,UPL8,4/1/25 0:00,3/31/28 0:00,1.4606,Hectares
106468590,SFI Expanded Offer,NY7501,7603,1956751,CMOR1,2/1/25 0:00,1/31/28 0:00,18.5726,Hectares
106798759,SFI Expanded Offer,SE0905,6650,1939789,SPM5,4/1/25 0:00,3/31/28 0:00,0.8357,Hectares
106798759,SFI Expanded Offer,SE1006,2850,1939789,CMOR1,4/1/25 0:00,3/31/28 0:00,3.5981,Hectares
106798759,SFI Expanded Offer,SE1006,3785,1939789,CMOR1,4/1/25 0:00,3/31/28 0:00,3.0429,Hectares
200608280,SFI Expanded Offer,NY8289,4356,1937956,UPL3,2/1/25 0:00,1/31/28 0:00,121.6856,Hectares
107646713,SFI Expanded Offer,SD9510,468,1948084,CHRW2,2/1/25 0:00,1/31/28 0:00,110,Metres
107646713,SFI Expanded Offer,SD9510,4177,1948084,BND1,2/1/25 0:00,1/31/28 0:00,366,Metres
106505403,SFI Expanded Offer,SD7347,7805,1952260,UPL8,6/1/25 0:00,5/31/28 0:00,1.4321,Hectares
106452558,SFI Expanded Offer,SD6449,7755,1978002,CMOR1,3/1/25 0:00,2/29/28 0:00,26.4764,Hectares
106493330,SFI Expanded Offer,NY2740,2506,1975764,UPL10,5/1/25 0:00,4/30/28 0:00,16.2858,Hectares
107179013,CS,SD6759,3857,2000426,UP6,1/1/25 0:00,12/31/29 0:00,63.4202,Hectares
200540702,SFI Expanded Offer,SD7869,3276,1994763,UPL7,4/1/25 0:00,3/31/28 0:00,0.7716,Hectares
113755809,SFI Expanded Offer,SD8274,7275,2001587,UPL1,4/1/25 0:00,3/31/28 0:00,66.0865,Hectares
106438183,SFI Expanded Offer,NY5136,7098,2185786,BND1,10/1/25 0:00,9/30/28 0:00,190,Metres
201029679,SFI Expanded Offer,SE0909,8799,2177791,UPL3,10/1/25 0:00,9/30/28 0:00,0.0245,Hectares
106323049,SFI Expanded Offer,SD7157,3592,2008144,CMOR1,5/1/25 0:00,4/30/28 0:00,22.7608,Hectares
106497562,CS,SD6356,646,463610,UP3,1/1/18 0:00,12/31/27 0:00,727.8358,Hectares
200131978,CS,SX5473,374,1232559,SP3,1/1/22 0:00,12/31/26 0:00,0.66,Hectares
106250996,CS,NY3924,4865,1268269,SP6,1/1/22 0:00,12/31/26 0:00,14.51,Hectares
108233237,CS,SD8923,9147,1262985,SP6,1/1/22 0:00,12/31/26 0:00,6.988,Hectares
108233237,CS,SD9023,2755,1262985,SP6,1/1/22 0:00,12/31/26 0:00,4.7222,Hectares
118936374,CS,SD8588,4351,1264118,UP2,1/1/22 0:00,12/31/26 0:00,6.469,Hectares
106247455,CS,NY7548,527,1425321,UP6,1/1/23 0:00,12/31/27 0:00,92.4813,Hectares
107161433,CS,SD6359,5876,1423344,UP6,1/1/23 0:00,12/31/27 0:00,213.9864,Hectares
112179718,CS,NY6768,1307,1629259,UP5,1/1/24 0:00,12/31/28 0:00,6.7334,Hectares
106311944,CS,NY6842,4399,1629481,TE4D,1/1/24 0:00,12/31/26 0:00,540,Trees
200778286,CS,SD9418,1195,1643273,RP2,1/1/24 0:00,12/31/26 0:00,1,Units
113438450,CS,NY8422,3025,1635734,GS6,1/1/24 0:00,12/31/28 0:00,11.9809,Hectares
106440951,CS,SD7324,2505,1654894,UP2,1/1/24 0:00,12/31/28 0:00,10.1761,Hectares
107264972,SFI23,NY7052,78,1675522,MOR1,3/1/24 0:00,2/28/27 0:00,223.2481,Hectares
106499713,SFI23,NY7258,1933,1692925,MOR1,5/1/24 0:00,4/30/27 0:00,15.8496,Hectares
200868230,CS,SD8825,1504,1663869,FG2,1/1/24 0:00,12/31/26 0:00,480,Metres
200420865,SFI Expanded Offer,NY0512,1080,1926167,UPL2,11/1/24 0:00,10/31/27 0:00,45.5931,Hectares
106177532,SFI Expanded Offer,NY6961,8118,1924757,BND1,12/1/24 0:00,11/30/27 0:00,125,Metres
106798759,SFI Expanded Offer,SE1006,2850,1939789,SPM5,4/1/25 0:00,3/31/28 0:00,3.5981,Hectares
106296912,SFI Expanded Offer,SK0191,5324,1948270,UPL7,1/1/25 0:00,12/31/27 0:00,13.374,Hectares
106723851,SFI Expanded Offer,SD9682,8241,1959074,BND1,1/1/25 0:00,12/31/27 0:00,1931,Metres
106798759,SFI Expanded Offer,SE1006,4291,1939789,SPM5,4/1/25 0:00,3/31/28 0:00,0.5932,Hectares
106187874,CS,SJ9766,6190,1718612,BN12,5/1/24 0:00,4/30/27 0:00,25,Metres
113755809,CS,SD8174,4719,1703736,BN12,3/1/24 0:00,2/28/27 0:00,6,Metres
200241697,SFI Expanded Offer,NT8511,1431,1990959,CMOR1,3/1/25 0:00,2/29/28 0:00,65.0185,Hectares
200404934,SFI Expanded Offer,SD8744,1090,1983188,BND1,2/1/25 0:00,1/31/28 0:00,752,Metres
106409224,SFI Expanded Offer,SD8627,4874,1947786,UPL7,3/1/25 0:00,2/29/28 0:00,0.1316,Hectares
200540702,SFI Expanded Offer,SD7869,4484,1994763,UPL1,4/1/25 0:00,3/31/28 0:00,1.1026,Hectares
111850140,SFI Expanded Offer,SD9327,3559,1982332,UPL7,3/1/25 0:00,2/29/28 0:00,0.3498,Hectares
200891887,SFI Expanded Offer,SD8925,623,2017819,UPL3,5/1/25 0:00,4/30/28 0:00,0.3229,Hectares
106323049,SFI Expanded Offer,SD7155,3560,2008144,UPL1,5/1/25 0:00,4/30/28 0:00,30.152,Hectares
106323049,SFI Expanded Offer,SD7159,4210,2008144,CMOR1,5/1/25 0:00,4/30/28 0:00,15.1272,Hectares
107012352,CS,SD3589,5163,307074,UP3,1/1/17 0:00,12/31/26 0:00,3.7189,Hectares
111804633,CS,SD6556,8132,463539,UP3,1/1/18 0:00,12/31/27 0:00,977.9402,Hectares
111804633,CS,SD6458,8163,463539,UP3,1/1/18 0:00,12/31/27 0:00,0.2366,Hectares
106505403,CS,SD7347,2918,990435,SP8,1/1/21 0:00,12/31/25 0:00,6.803,Hectares
200619751,CS,SD2292,9754,1458412,WD9,1/1/23 0:00,12/31/27 0:00,1.4781,Hectares
106323049,CS,SD7157,4508,1449271,SP6,1/1/23 0:00,12/31/27 0:00,19.62,Hectares
106323049,CS,SD7059,8651,1449271,UP3,1/1/23 0:00,12/31/32 0:00,17.7269,Hectares
121428499,CS,SD6352,8731,1455034,UP3,1/1/23 0:00,12/31/32 0:00,14.1486,Hectares
106311944,CS,NY6842,4399,1629481,BN13,1/1/24 0:00,12/31/26 0:00,580,Metres
107692231,CS,SD6820,3200,1637270,UP3,1/1/24 0:00,12/31/33 0:00,3.2811,Hectares
106453218,CS,SD7460,221,1639469,UP5,1/1/24 0:00,12/31/28 0:00,0.5,Hectares
200778286,CS,SD9419,512,1643273,BN12,1/1/24 0:00,12/31/26 0:00,50,Metres
106177532,CS,NY6961,8639,1647347,BN13,1/1/24 0:00,12/31/26 0:00,235,Metres
113438450,CS,NY8521,7916,1635734,UP2,1/1/24 0:00,12/31/28 0:00,3.0121,Hectares
106399687,CS,SD8214,9302,1639985,WD9,1/1/24 0:00,12/31/28 0:00,4.7749,Hectares
106588276,CS,SD9362,1109,1650210,UP1,1/1/24 0:00,12/31/28 0:00,19.5411,Hectares
107213798,SFI23,NY6547,5980,1690290,MOR1,2/1/24 0:00,1/31/27 0:00,258.9735,Hectares
107179013,SFI23,SD6560,4290,1692644,MOR1,2/1/24 0:00,1/31/27 0:00,4.4822,Hectares
106499713,SFI23,NY7057,3071,1692925,MOR1,5/1/24 0:00,4/30/27 0:00,12.8106,Hectares
200868230,CS,SD8825,1504,1663869,BN12,1/1/24 0:00,12/31/26 0:00,155,Metres
107002145,SFI Expanded Offer,NY4800,166,1805518,CMOR1,10/1/24 0:00,9/30/27 0:00,11.3553,Hectares
106770508,SFI Expanded Offer,SE1205,2131,1956820,UPL3,2/1/25 0:00,1/31/28 0:00,0.8338,Hectares
106935824,SFI Expanded Offer,SD8787,1515,1966053,CMOR1,1/1/25 0:00,12/31/27 0:00,13.0101,Hectares
106770508,SFI Expanded Offer,SE1604,4146,1956820,BND1,2/1/25 0:00,1/31/28 0:00,384,Metres
106311352,SFI Expanded Offer,NT8503,320,1952863,CMOR1,12/1/24 0:00,11/30/27 0:00,78.6713,Hectares
