geom,ID,SHEET_ID,PARCEL_ID,VALID_FROM,VALID_TO,GEOM_AREA_SQM,VERIFIED_ON,VERIFICATION_TYPE,CREATED_ON,CREATED_BY,VALIDATED,CENTROID_X,CENTROID_Y,LAST_REFRESH_DATE
"POLYGON ((385282.96 466657.3498,385284.67 466654.8998,385284.86 466654.6098,385285.6 466653.6398,385286.37 466652.6998,385287.02 466651.7398,385287.37 466650.7498,385287.27 466649.6898,385284.97 466648.1198,385280.67 466648.0998,385270.87 466649.7198,385268.69 466649.9198,385263.65 466650.2298,385258.67 466649.7298,385250.46 466646.3398,385249.76 466645.9398,385247.93 466644.5998,385246.1 466643.3098,385244.06 466642.5498,385235.26 466645.7698,385234.46 466646.1098,385232.22 466647.2298,385229.87 466647.9798,385228.5 466647.9698,385222.86 466646.5798,385218.78 466646.5298,385211.67 466647.5998,385210.86 466647.7798,385207.89 466648.4198,385204.99 466649.2098,385202.33 466650.3998,385200.07 466652.2198,385196.48 466660.8298,385196.26 466661.3298,385195.33 466663.7398,385194.41 466666.1398,385193.2302 466668.3096,385191.5 466670.0398,385189.82 466670.9898,385187.42 466671.7899,385180.586 466673.4608,385180.563 466673.4668,385173.929 466675.0898,385173.895 466675.0978,385173.824 466675.1048,385158.838 466676.5388,385145.542 466677.3996,385145.52 466677.4008,385140.422 466679.3818,385140.31 466679.4248,385136.888 466682.1618,385136.69 466682.3208,385132.348 466687.8218,385126.325 466696.4268,385126.27 466696.5058,385123.971 466699.6678,385123.954 466699.6918,385118.466 466704.3086,385118.455 466704.3178,385102.5394 466713.8498,385090.377 466721.9568,385083.139 466729.1988,385076.187 466735.8568,385071.846 466737.5898,385064.8986 466739.6092,385057.95 466743.9468,385051.6968 466751.2682,385051.64 466751.3348,385046.076 466760.4608,385040.6322 466770.778,385040.576 466770.8848,385038.599 466778.5108,385038.579 466778.5878,385038.549 466778.7018,385038.5412 466778.8078,385037.9772 466786.6958,385037.969 466786.8118,385036.8196 466802.0448,385036.811 466802.1608,385035.376 466810.4738,385035.362 466810.5568,385035.2046 466811.0969,385033.1962 466819.9288,385031.5009 466825.3975,385029.204 466829.4444,385027.5634 466830.1554,385026.0321 466829.9913,385024.0087 466828.0772,385021.0555 466824.3038,385018.5399 466823.21,385014.7665 466823.1554,385004.595 466824.7118,384997.937 466823.2638,384997.921 466823.2628,384994.2368 466822.9786,384994.171 466822.9738,384990.939 466824.5788,384987.07 466827.8968,384984.3492 466829.1918,384977.4502 466832.6122,384968.6342 466836.4414,384957.319 466839.4648,384953.2832 466841.551,384945.0362 466846.7712,384939.35 466847.6528,384939.201 466847.6436,384935.863 466847.4338,384933.429 466846.2318,384933.337 466846.1448,384933.301 466846.111,384931.199 466844.1368,384929.141 466843.7698,384919.9242 466843.3872,384912.9782 466844.723,384906.6558 466846.3258,384902.8266 466848.196,384895.227 466851.1528,384890.519 466850.4598,384876.408 466847.8018,384873.326 466848.2698,384873.251 466848.2808,384868.808 466849.1268,384864.545 466850.5418,384860.897 466852.5008,384857.7674 466854.2512,384854.7396 466856.4776,384851.8902 466857.368,384848.239 466858.1694,384843.593 466858.8148,384843.577 466858.8148,384841.2562 466858.5458,384841.2044 466858.537,384837.412 466856.6238,384831.847 466853.0248,384831.809 466852.9958,384830.222 466851.7922,384827.5796 466847.3944,384822.1476 466841.9624,384815.1278 466838.3796,384812.144 466836.2198,384812.092 466836.1698,384805.889 466830.2368,384802.464 466827.5248,384796.711 466821.7348,384792.403 466815.9488,384788.67 466811.6068,384785.794 466805.7938,384780.739 466801.1328,384777.274 466798.5058,384774.385 466795.8808,384773.858 466795.0828,384772.088 466792.4298,384770.426 466791.1528,384768.414 466789.5758,384768.3462 466789.5416,384764.902 466787.7938,384757.3194 466785.1488,384751.4498 466782.2026,384744.2292 466780.4292,384737.1942 466777.7576,384730.9606 466775.086,384727.2206 466773.6614,384723.5696 466771.5242,384714.8426 466767.1606,384707.2736 466764.222,384701.04 466762.5302,384695.6972 466762.085,384688.311 466763.3228,384688.2948 466763.3294,384686.8104 466763.9124,384677.8032 466765.3702,384671.4756 466765.5578,384666.0434 466764.3112,384659.766 466762.1148,384652.015 466761.1448,384641.3208 466757.5628,384635.258 466754.8948,384633.796 466754.1028,384632.063 466753.1888,384630.349 466752.3178,384630.325 466752.2838,384627.484 466748.3298,384627.474 466748.3108,384625.298 466744.1308,384624.134 466741.9188,384624.112 466741.8768,384619.054 466733.7128,384617.4224 466729.938,384613.0334 466722.9126,384606.307 466714.8738,384606.286 466714.8588,384605.429 466714.2388,384605.572 466714.101,384606.31 466713.3899,384607.39 466712.3498,384611.41 466706.9298,384616.46 466700.4898,384617.47 466698.3498,384621.22 466691.8298,384622.01 466690.6098,384630.02 466678.0998,384632.81 466673.0898,384635.51 466667.8898,384635.9 466666.5898,384636 466664.7898,384641.99 466655.9898,384648.88 466646.0798,384656.47 466634.0798,384660.86 466626.7798,384660.972 466626.5828,384660.999 466626.5358,384664.05 466621.1698,384667.55 466614.3698,384671.04 466607.9698,384673.23 466603.2598,384675.23 466599.5598,384676.82 466594.9498,384679.81 466585.4398,384680.4 466583.0398,384680.4 466581.5298,384680.1 466580.4298,384675.2 466572.3798,384663.74 466554.2898,384656.25 466542.6498,384652.019 466535.2818,384651.94 466535.1448,384645.85 466524.5398,384637.08 466508.7198,384630.23 466498.7198,384614.13 466478.0098,384604.8 466464.3898,384593.7554 466447.4194,384593.71 466447.3498,384582 466428.1898,384575.37 466416.8698,384573.86 466413.8998,384572.95 466411.5198,384572.29 466406.0498,384575.44 466402.7098,384577.43 466399.7198,384580.33 466394.8998,384596.09 466367.5998,384599.26 466362.2998,384601.58 466358.3998,384606.87 466349.3398,384613.18 466338.7898,384615.93 466334.1498,384623.16 466324.6898,384631.77 466315.2798,384632.35 466314.5598,384635.24 466310.8098,384642.82 466299.9598,384651.79 466288.2198,384664.11 466271.2298,384664.28 466270.9598,384666.21 466267.8798,384667.41 466266.5998,384670.3 466264.0398,384676.19 466259.1298,384677.79 466258.4498,384685.66 466255.7498,384687.66 466254.4798,384689.95 466253.3098,384691.75 466252.0398,384695.84 466248.7998,384701.92 466243.6898,384705.61 466240.4498,384707.71 466237.8898,384708.61 466236.9998,384709.01 466236.8798,384710 466236.2898,384712.25 466234.9498,384714.5 466233.0298,384715.07 466232.1098,384715.47 466231.3298,384715.85 466230.4998,384716.73 466229.4598,384717.66 466228.5898,384718.23 466227.6098,384718.28 466227.4598,384722.59 466226.0398,384727.81 466223.7198,384729.21 466222.9098,384733.92 466219.7898,384735.32 466219.2598,384738.43 466218.0698,384742.95 466216.9498,384748.46 466214.6598,384754.47 466210.3098,384758 466207.5198,384768.57 466203.3698,384779.76 466199.5398,384782.97 466198.8098,384785.14 466198.5998,384786.7 466198.4998,384787.73 466198.1898,384789.5 466197.1498,384790.64 466196.3298,384792.09 466195.5998,384794.16 466195.0798,384795.61 466194.7698,384798.82 466194.7698,384799.96 466194.8698,384812.2 466189.3198,384813.25 466188.8398,384831.5 466179.8498,384831.514 466179.8428,384861.58 466164.5098,384912.36 466151.1598,384933.204 466123.3244,384960.87 466086.8698,384985.64 466053.9498,384999.88 466034.5498,385000 466034.3898,385121.84 465872.9398,385127.22 465854.6798,385128.41 465855.5198,385172.26 465888.6698,385172.64 465888.9298,385189.47 465900.2498,385194.87 465902.8498,385201.68 465905.2398,385237.09 465912.5898,385310.9 465925.6898,385352.32 465934.6298,385384.32 465941.7898,385422.54 465952.3398,385469.96 465967.6798,385482.16 465971.6598,385543.8006 466000.3902,385605.63 466026.3098,385605.96 466026.5998,385607.68 466028.1498,385611.64 466031.6998,385624.49 466068.6998,385643.6 466147.1198,385656.4798 466209.1302,385667.55 466265.1398,385673.57 466282.1398,385680 466291.5798,385680.79 466292.7398,385684.6 466301.6598,385685.4 466303.5398,385684.73 466327.1398,385684.53 466334.1498,385684.36 466339.7498,385684.18 466345.9398,385683.87 466356.7598,385651.3 466373.2198,385646.93 466374.8898,385641.9 466377.8398,385641.4 466378.1998,385633.91 466386.0498,385626.93 466396.4698,385620.74 466408.2798,385615.15 466416.2998,385607.96 466424.7098,385591.78 466439.3398,385587.2 466450.7498,385574.82 466467.3798,385564.25 466487.8098,385547.31 466519.6098,385525.74 466554.2998,385501.36 466571.7398,385473.53 466590.6298,385472.99 466590.9898,385471.92 466591.9098,385448.22 466612.2398,385438.84 466631.4598,385416.26 466644.6998,385388.28 466657.3498,385372.08 466658.3698,385355.28 466658.5998,385339.08 466660.4198,385318.68 466658.4498,385290.28 466657.0898,385282.96 466657.3498))",4880796,SD8566,1235,2015-06-10T00:00:02,9999-12-31T00:00:00,676582.34,2023-06-02T00:00:00,1000,2017-08-20T16:54:30,B.OToole,Y,385131.66742221,466364.857551481,2024-08-15T22:30:54
"POLYGON ((386824.27 466059.3498,386835.4099 466051.6499,386836.46 466050.9298,386864.581 465993.0588,386940.46 465904.6998,386974.81 465864.9598,387019.47 465813.2798,387031.72 465799.1098,387065.91 465761.0998,387129.5696 465690.3204,387159.18 465656.0998,387197.87 465611.3798,387240.2 465561.4898,387279.14 465515.4098,387327.6596 465455.9104,387390.36 465379.9798,387399.97 465387.7698,387508.4506 465302.1694,387571.62 465253.2998,387584.87 465243.0498,387584.97 465243.2198,387639.86 465327.3498,387635.5 465335.7998,387587.82 465426.1098,387435.4099 465725.68,387426.64 465742.9098,387426.44 465743.2898,387302.7594 465984.4108,387292.92 466003.9398,387285.3 466019.0794,387285.21 466019.2598,387285.12 466019.4398,387189.958 466217.1188,387189.87 466217.2998,387191.414 466360.4538,387191.431 466362.0378,387191.44 466362.87,387163.73 466366.16,387165.85 466433.26,387167.8006 466496.6056,387167.853 466498.2978,387168.085 466505.8352,387168.22 466510.22,387160.48 466514.1998,387119.02 466535.5598,387117.2868 466535.3866,387106.9124 466534.3527,387106.91 466534.35,387103.82 466533.88,387098.07 466529,387097.65 466510.7598,387097.17 466489.9698,387072.34 466444.4298,387041.21 466384.4298,387043.1496 466378.8358,387046.57 466368.9698,387054.0696 466324.0802,387054.16 466323.5398,387031.06 466330.9398,387027.87 466331.9998,387013.55 466336.7398,386999.66 466365.9798,387003.0478 466379.0358,387004.93 466386.2897,387001.7094 466387.1268,386994.0966 466389.1052,386802.56 466438.8799,386773.66 466446.3899,386736.25 466456.1098,386735.6 466456.2798,386672.42 466439.5598,386679.7402 466410.7402,386707.01 466314.2498,386715.57 466285.2198,386727.5302 466252.7896,386755.65 466195.5198,386797.34 466113.8198,386819.28 466071.5594,386824.27 466059.3498))",5881260,SD8765,2268,2018-01-01T00:00:02,9999-12-31T00:00:00,417830.16,2023-06-02T00:00:00,1000,2018-05-15T14:19:34,S.Turner1QC,Y,387142.84048478,465947.878355669,2024-08-15T22:30:54
"POLYGON ((384457.5 460727.499799997,384393 460709.499799997,384347 460696.999799997,384362.95 460559.479799997,384400 460574.499799997,384435.5 460587.499799997,384467.5 460599.999799997,384515 460611.999799997,384565.5 460622.999799997,384662 460645.499799997,384703.41 460654.869799997,384728.39 460660.529799997,384732.5 460677.499799997,384737 460699.499799997,384737 460721.999799997,384733.5 460736.499799997,384727 460767.999799997,384720.34 460793.959799997,384710.17 460791.109799997,384649 460773.999799997,384460.5 460723.999799997,384457.5 460727.499799997))",1983784,SD8460,5568,2010-01-01T00:00:01,9999-12-31T00:00:00,49600.61,2023-11-09T00:00:00,1000,2015-03-16T10:09:16,CAPMIG,N,384542.284531907,460681.077562049,2024-08-15T22:30:54
"POLYGON ((386804 464947.9998,386774 464944.9998,386753.5 464943.9998,386704 464943.9998,386646 464943.4998,386603 464942.4998,386566 464942.9998,386538.5 464941.4998,386515.57 464999.9998,386512.47 465005.0698,386512.21 465005.8899,386430.79 464999.9998,386363.5 464995.9398,386377 464961.9998,386397 464911.9998,386412 464872.9998,386422.5 464850.4998,386446 464797.9998,386468 464736.9998,386496 464662.9998,386500 464650.4998,386513.5 464621.4998,386541.5 464562.4998,386571.5 464499.4998,386595.5 464448.4998,386624.5 464381.4998,386627.95 464373.4898,386661.5 464295.4998,386689 464231.9998,386726 464139.4998,386752.5 464078.4998,386775.39 464023.4598,386797 463971.4998,386802.5 463945.9998,386809.5 463912.4998,386814.72 463882.6198,386815 463880.9998,386815.57 463877.6698,386822.15 463839.0298,386822.5 463836.9998,386835.5 463759.4998,386837.46 463758.9498,386844.96 463756.8398,386857 463753.4598,386880 463746.9998,386897.5 463738.9998,386937 463742.9998,386948 463744.9998,386973 463742.9998,386985 463746.9998,387004 463745.9998,387021.5 463750.9998,387037.5 463753.4998,387049.5 463755.4998,387071 463757.4998,387079 463758.9998,387085 463760.9998,387095 463763.9998,387109 463768.9998,387120.5 463773.4998,387126.5 463777.4998,387132 463781.4998,387138 463786.4998,387160 463793.9998,387185 463801.4998,387203 463807.9998,387213 463810.4998,387190.5004 463872.4994,387187.3 463881.4098,387086 464163.4998,387045 464279.9998,386968 464490.9998,386923.4996 464614.4994,386898.5 464684.4998,386843 464838.4998,386804 464947.9998))",5673885,SD8664,8545,2015-06-10T00:00:02,9999-12-31T00:00:00,466918.33,2023-06-02T00:00:00,1000,2018-01-04T20:28:14,B.KumarTL,Y,386809.42111,464379.196648451,2024-08-15T22:30:55
"POLYGON ((387549 462750.4998,387522.5 462798.9998,387503.71 462833.6098,387503.5 462833.9998,387483 462874.4998,387482.17 462876.0898,387469.5 462900.4998,387466 462908.4998,387462 462915.9998,387456 462925.4998,387449.5 462933.9998,387425.82 462967.8698,387422.7672 462965.4088,387419.8571 462968.339,387349.0001 462915.4728,387310.3548 462885.488,387254.0284 462845.6222,387245.9709 462839.9194,387136.9355 462756.3202,387006.5025 462659.2849,387000.4505 462654.7826,386990.0431 462647.04,386989.6918 462646.808,386992 462644.4998,386993.21 462643.1898,387009.5 462625.4998,387080 462556.4998,387176 462465.4998,387230 462390.9998,387286.5 462434.9998,387289.65 462437.3698,387327 462465.4998,387378.92 462505.9598,387404 462525.4998,387416 462535.4998,387458 462568.4998,387509 462607.4998,387554.5 462641.4998,387592.5 462670.4998,387549 462750.4998))",6973217,SD8762,3166,2021-07-07T00:00:02,9999-12-31T00:00:00,171462.39,2023-06-02T00:00:00,1000,2021-07-22T09:35:27,C.BirovescuQC,Y,387307.754498637,462676.195292163,2024-08-19T22:30:35
"POLYGON ((365778.7944 460205.3908,365780.509 460208.4452,365747.18 460299.569,365725.748 460359.576,365706.698 460422.6,365703.999 460457.367,365704.266 460459.896,365702.678 460490.615,365700.297 460534.668,365697.836 460539.906,365688.152 460557.607,365667.753 460594.358,365650.767 460624.679,365635.844 460652.619,365623.7 460674.368,365606.952 460705.801,365604.088 460708.629,365603.95 460708.765,365600.681 460711.992,365588.695 460755.886,365588.473 460756.8186,365578.059 460800.575,365578.694 460804.146,365584.012 460824.466,365595.045 460858.121,365604.253 460884.553,365608.222 460897.888,365619.414 460935.433,365626.16 460939.957,365642.2023 460952.7402,365646.802 460971.597,365647.244 460973.417,365650.449 460972.58,365654.101 460970.834,365657.117 460968.453,365658.764 460965.78,365662.447 460968.796,365668.855 460974.045,365700.52 460976.78,365700.5207 460976.7793,365742.7207 460958.7586,365796.5517 460917.2586,365837.09 460886.15,365837.0892 460886.1487,365822.16 460861.02,365822.1586 460861.0207,365770.47 460833.99,365750.971 460825.195,365742.968 460821.387,365715.385 460808.261,365710.291 460775.519,365704.867 460738.345,365720.809 460715.525,365748.391 460675.969,365763.34 460651.628,365780.737 460619.282,365788.807 460593.948,365790.989 460588.061,365787.153 460558.163,365784.772 460539.576,365781.663 460517.748,365798.729 460496.449,365820.491 460469.925,365838.152 460447.435,365856.408 460405.829,365869.108 460371.169,365877.971 460345.835,365880.5065 460339.0581,365882.8905 460338.5925,365935.0899 460328.5449,365987.975 460318.8125,366065.325 460306.3875,366085.975 460301.8375,366151.775 460277.3375,366198.5 460262.1125,366214.95 460258.2625,366272.875 460243.2125,366278.3 460241.1125,366284.6 460240.4125,366355.825 460233.4125,366379.0714 460229.8682,366472.9 460215.5625,366480.8669 460216.3796,366486.55 460216.9625,366535.2 460223.2625,366543.25 460223.6125,366553.4206 460228.8532,366583.325 460244.2625,366628.5462 460264.7197,366634.775 460267.5375,366706 460300.4375,366728.75 460310.2375,366769 460325.8125,366797.35 460337.7125,366801.725 460344.3625,366806.975 460361.3375,366816.7842 460406.9214,366824.825 460444.2875,366845.475 460540.3625,366846.3826 460545.7969,366848.3402 460556.3323,366855.8 460596.4798,366855.8 460606.6,366850.058 460616.2466,366839.9466 460633.2336,366790.175 460716.85,366769.175 460753.075,366745.2696 460811.692,366726.6571 460860.9194,366698.0568 460936.5631,366668.64 460946.4002,366469.5 461013.0002,366425.5 461045.5002,366355.5 461059.0002,366245.74 461081.9002,366226.8351 461085.8654,366155.49 461101.8402,366000 461143.2702,365978.67 461149.1002,365960.09 461154.3602,365951.915 461156.6222,365949.58 461157.0502,365948.26 461157.1602,365944.31 461156.9002,365935.76 461155.7302,365920.1 461153.7602,365920.62 461152.6002,365905.63 461147.2302,365875.07 461136.2902,365855.95 461129.7252,365844.17 461125.6802,365814.55 461115.4402,365787.93 461105.1402,365780.721 461102.0982,365775.63 461099.9502,365760.49 461095.6102,365738.59 461091.1402,365738.41 461091.1102,365726.0445 461087.9832,365709.31 461083.7502,365675.05 461076.4002,365654.52 461071.1502,365645.55 461067.8702,365641.36 461066.2302,365639.6 461065.7202,365627.95 461065.6702,365620.73 461066.1502,365617.702 461066.5242,365615.2807 461066.8235,365614.13 461068.722,365611.382 461069.283,365607.75 461070.523,365605.002 461071.461,365602.3481 461068.3672,365599.34 461070.0602,365589.42 461075.7602,365589.16 461075.9702,365587.5351 461077.2751,365586.199 461075.168,365585.22 461073.624,365569.6009 461080.3812,365532.9897 461096.2207,365520.369 461083.0793,365500.0931 461023.6966,365495.9793 461011.6483,365497.3586 461000,365499.969 460985.7655,365500.8793 460980.8,365519.0238 460882.6802,365533.5098 460804.3413,365311.334 460780.495,365310.931 460780.8001,365311.01 460780.46,365305.965 460778.429,365310.093 460752.183,365314.115 460724.031,365322.158 460673.76,365325.545 460652.382,365323.428 460622.748,365320.888 460574.382,365319.83 460554.062,365325.545 460518.714,365328.825 460492.361,365323.428 460464.21,365318.242 460437.328,365311.998 460408.329,365303.319 460366.843,365307.765 460327.578,365309.246 460317.524,365288.248 460293.344,365284.799 460289.373,365268.394 460257.517,365245.852 460215.183,365209.445 460206.399,365189.125 460181.74,365170.604 460157.821,365152.824 460136.549,365121.074 460079.928,365128.059 460056.327,365151.978 459982.879,365167.5704 459944.808,365212.9 459943.175,365224.94 459943.46,365275.9 459944.575,365344.5 459949.475,365382.65 459950.875,365570.95 459941.775,365622.75 459956.825,365651.8 460003.375,365678.1702 460044.7808,365711.65 460097.35,365727.6648 460123.1192,365749.6883 460158.5567,365778.7944 460205.3908))",7666436,SD6560,8475,2024-08-15T00:00:02,9999-12-31T00:00:00,1197002.94,,5000,2024-08-16T07:47:43,J.CastroQC,Y,366003.765700512,460574.506494222,2024-08-16T22:30:40
"POLYGON ((368973.2019 443867.8037,368968.789 443877.116,368954.207 443887.934,368913.003 443834.622,368923.6305 443826.176,368930.151 443820.994,368932.024 443822.475,368930.075 443823.886,368952.859 443853.268,368954.2893 443852.1548,368965.695 443865.138,368967.471 443867.166,368970.1394 443867.8037,368973.2019 443867.8037))",7671943,SD6843,9485,2024-09-06T00:00:02,9999-12-31T00:00:00,1447.21,2024-09-06T00:00:00,4000,2024-09-09T12:36:15,J.CastroQC,Y,368942.806897257,443855.574438448,2024-09-09T22:30:33
"POLYGON ((368932.024 443822.475,368902.46 443798.512,368902.4597 443798.5115,368906.0198 443798.79,368911.056 443799.0063,368917.4298 443799.28,368929.0598 443799.43,368945.5398 443800.46,368956.2498 443801.09,368956.5898 443801.13,368958.3453 443801.4631,368961.632 443802.087,368962.65 443802.28,368964.8621 443802.6366,368973.1598 443803.33,368979.3598 443803.22,368985.7798 443803.1,368991.1598 443803.57,368994.6598 443804.85,368994.867 443804.977,368997.773 443807.61,368999.444 443810.339,368999.801 443810.922,369000.901 443812.719,369002.3095 443815.0192,369002.3098 443815.02,369000.899 443818.37,369002.25 443818.91,369002.8265 443819.1416,369003.42 443819.38,369015.36 443819.31,369018.52 443823.46,369007.99 443831.96,368990.224 443847.074,368987.426 443849.756,368973.78 443862.837,368970.526 443865.298,368968.78 443865.853,368967.471 443867.166,368965.695 443865.138,368954.2893 443852.1548,368952.859 443853.268,368930.075 443823.886,368932.024 443822.475))",7671942,SD6843,9381,2024-09-06T00:00:02,9999-12-31T00:00:00,3821.86,2024-09-06T00:00:00,4000,2024-09-09T12:36:15,J.CastroQC,Y,368965.087033135,443825.597401937,2024-09-09T22:30:34
"POLYGON ((368930.151 443820.994,368923.6305 443826.176,368913.003 443834.622,368954.207 443887.934,368968.789 443877.116,368973.2019 443867.8037,368976.5925 443865.0693,369009.6238 443904.3349,369013.4519 443901.3818,369016.6165 443905.821,369021.3269 443912.4287,369018.0798 443921.3,369012.0798 443939.11,369005.4798 443957.39,368999.9998 443974.14,368990.5598 444000,368985.3698 444014.81,368976.4298 444042.15,368968.0098 444061.56,368961.3298 444058.22,368935.1998 444108.21,368929.2698 444100.54,368924.4708 444093.741,368915.1708 444081.441,368904.9698 444068.34,368903.6698 444066.94,368903.2698 444066.34,368899.9698 444062.64,368892.8698 444053.84,368890.8698 444051.64,368886.0698 444047.04,368878.5698 444038.74,368876.7698 444036.44,368871.5698 444029.84,368858.9698 444014.64,368846.4598 444000,368845.2198 443998.54,368829.6598 443979.35,368828.4298 443977.13,368813.4298 443957.42,368801.2698 443943.18,368794.1198 443934.38,368773.5298 443910.58,368765.3098 443900.38,368758.8198 443891.72,368753.0298 443884.5,368745.0298 443875.33,368726.4598 443852.78,368714.4198 443837.76,368702.9798 443821.39,368702.9598 443821.4,368702.1998 443820.2,368700.0998 443817.1,368697.8998 443812.9,368693.9998 443805.5,368690.9998 443801.2,368689.8998 443800.1,368680.1998 443783.6,368679.3998 443782.7,368677.5298 443781.52,368679.6098 443780.77,368702.5998 443775.71,368735.8298 443772.35,368746.6898 443771.37,368758.7398 443770.44,368767.122 443769.909,368767.8317 443770.3952,368770.781 443772.416,368775.861 443772.575,368778.1588 443769.5303,368786.1298 443769.76,368790.9598 443770.21,368798.5898 443771.22,368818.6198 443777.06,368829.6498 443780.58,368845.5898 443786.06,368854.4298 443789.19,368863.2198 443791.75,368870.3198 443793.67,368886.8398 443796.44,368899.1798 443798.2,368900.1398 443798.33,368902.4597 443798.5115,368930.151 443820.994),(368946.9498 444016.16,368947.3598 444015.95,368948.3598 444015.33,368949.3598 444014.61,368950.2598 444013.79,368950.3598 444013.59,368951.3598 444012.56,368952.1498 444011.44,368953.4398 444009.51,368954.5298 444007.77,368956.6098 444004.41,368958.0098 444002.78,368958.6098 444002.06,368958.9598 444001.76,368959.6998 444000,368966.3698 443984.38,368974.9298 443957.69,368964.0398 443943.37,368926.6998 443939.39,368926.1898 443939.5,368925.7898 443939.7,368925.4898 443940.01,368924.9998 443941.23,368924.9098 443941.84,368924.8198 443942.54,368929.2298 444000,368929.3998 444002.12,368929.9298 444004.64,368930.3898 444008.78,368930.8098 444010.19,368931.1198 444010.79,368931.6398 444011.9,368932.2598 444012.8,368932.9698 444013.5,368933.7898 444014.1,368934.6998 444014.59,368935.5198 444015.09,368936.7298 444015.63,368938.2598 444016.16,368939.5798 444016.45,368941.3998 444016.83,368943.2198 444017.01,368943.5298 444017.01,368944.6398 444016.79,368945.8498 444016.57,368946.9498 444016.16))",7671944,SD6843,8889,2024-09-06T00:00:02,9999-12-31T00:00:00,51320.09,2024-09-06T00:00:00,4000,2024-09-09T12:36:15,J.CastroQC,Y,368864.97813181,443904.282370476,2024-09-09T22:30:36
"POLYGON ((363609.0793 452899.4414,363599 452885.5,363575.5 452854,363555.5 452831,363538.5 452812.5,363502 452775,363488.5 452762,363477 452751.5,363477 452744,363561 452738.5,363561.3586 452738.9793,363657.5 452866.5,363609.0793 452899.4414))",6456149,SD6352,5781,2020-01-01T00:00:02,9999-12-31T00:00:00,11351.24,2022-08-11T00:00:00,1000,2019-12-16T15:58:08,B.OToole,Y,363572.822258386,452808.998145579,2024-09-16T22:30:46
"POLYGON ((368311.099827197 442871.020015077,368296.909827197 442893.460015077,368278.689827197 442912.810015077,368267.439827197 442920.970015077,368267.467927197 442920.864115077,368267.929827197 442919.130015077,368268.499827197 442918.050015077,368268.930927197 442917.700115077,368269.369827197 442917.344015077,368270.039827197 442916.800015077,368270.398827197 442915.699015077,368272.599827197 442913.300015077,368274.599827197 442911.400015077,368275.499827197 442910.800015077,368276.499827197 442910.200015077,368278.499827197 442909.200015077,368279.199827197 442908.800015077,368281.899827197 442906.300015077,368284.099827197 442904.000015077,368285.899827197 442902.100015077,368286.599827197 442900.900015077,368289.399827197 442895.900015077,368290.099827197 442895.000015077,368291.999827197 442892.700015077,368293.699827197 442890.400015077,368294.899827197 442888.300015077,368295.299827197 442887.400015077,368295.899827197 442885.200015077,368296.199827197 442882.700015077,368296.599827197 442880.400015077,368297.099827197 442878.200015077,368297.799827197 442875.900015077,368298.499827197 442874.300015077,368299.599827197 442872.600015077,368300.299827197 442871.400015077,368300.299827197 442869.680015077,368300.299827197 442869.020015077,368311.099827197 442871.020015077))",1965399,SD6842,3088,2010-01-01T00:00:01,9999-12-31T00:00:00,289.17,2023-06-01T00:00:00,1000,2015-03-16T10:09:16,CAPMIG,N,368294.39521087,442889.395818635,2024-09-13T22:30:41
